Species,Gene,TF,Position,Score,Relative Score
N. brichardi ,ANKS4B,LHX6,110,9.187810897827148,0.9059289262967788
N. brichardi ,ANKS4B,LHX6,-890,9.960053443908693,0.9191348978222668
N. brichardi ,ANKS4B,MEOX1,24,8.521627426147461,0.9011860169513688
N. brichardi ,ANKS4B,MEOX1,110,10.454843521118164,0.9410167727481292
N. brichardi ,ANKS4B,MEOX1,-886,9.903646469116213,0.9296602589929936
N. brichardi ,ANKS4B,MIXL1,24,9.053933143615724,0.9408486525846192
N. brichardi ,ANKS4B,MIXL1,-976,8.859823226928711,0.9357969290397932
N. brichardi ,ANKS4B,MIXL1,110,9.667948722839355,0.9568284490390968
N. brichardi ,ANKS4B,MIXL1,-890,10.03968906402588,0.966503016244036
N. brichardi ,ANKS4B,MIXL1,-843,7.488908767700195,0.9001187886859745
N. brichardi ,ANKS4B,MIXL1,162,7.724185466766357,0.9062418804914176
N. brichardi ,ANKS4B,MIXL1,360,7.586757183074951,0.9026653002306144
N. brichardi ,ANKS4B,MSX1,25,8.959973335266113,0.9313762501220544
N. brichardi ,ANKS4B,MSX1,-975,8.202487945556639,0.9126162153611824
N. brichardi ,ANKS4B,MSX1,111,9.713482856750488,0.9500378177347534
N. brichardi ,ANKS4B,MSX1,-889,9.006847381591797,0.932537142134493
N. brichardi ,ANKS4B,MSX1,123,7.773312091827393,0.9019871602746208
N. brichardi ,ANKS4B,NFIA,136,11.867980003356935,0.9748947905583266
N. brichardi ,ANKS4B,NFIX,136,9.737140655517578,0.9747429888045894
N. brichardi ,ANKS4B,NFIX,286,6.886930465698242,0.9076417698200644
N. brichardi ,ANKS4B,NFIX,769,7.216947555541992,0.9154112140152116
N. brichardi ,ANKS4B,NFIX,-76,6.57750129699707,0.9003570178100615
N. brichardi ,ANKS4B,NFIX,-56,6.567877769470215,0.9001304554216841
N. brichardi ,ANKS4B,NKX2-8,-921,8.568024635314941,0.9254703160925384
N. brichardi ,ANKS4B,NKX2-8,237,8.269842147827147,0.9200785034141514
N. brichardi ,ANKS4B,NKX2-8,878,7.846874713897705,0.912430297136112
N. brichardi ,ANKS4B,NKX2-8,972,7.18130350112915,0.9003952667303715
N. brichardi ,ANKS4B,NKX6-1,25,11.263967514038086,0.9816178431016164
N. brichardi ,ANKS4B,NKX6-1,-975,9.076791763305664,0.9340979964110072
N. brichardi ,ANKS4B,NKX6-1,-971,8.486782073974611,0.9212791042970118
N. brichardi ,ANKS4B,NKX6-1,-920,7.872932910919189,0.9079422619743112
N. brichardi ,ANKS4B,NKX6-1,111,12.110034942626953,0.9999999939109409
N. brichardi ,ANKS4B,NKX6-1,-889,8.929037094116211,0.930887792921254
N. brichardi ,ANKS4B,NKX6-1,-885,11.31356716156006,0.9826954737608642
N. brichardi ,ANKS4B,NKX6-1,-788,8.486782073974611,0.9212791042970118
N. brichardi ,ANKS4B,NKX6-1,237,7.872932910919189,0.9079422619743112
N. brichardi ,ANKS4B,NKX6-2,25,10.189345359802246,0.981123437352992
N. brichardi ,ANKS4B,NKX6-2,-975,8.865514755249023,0.9446873768037996
N. brichardi ,ANKS4B,NKX6-2,-971,8.068111419677733,0.9227402816716328
N. brichardi ,ANKS4B,NKX6-2,32,7.267851829528809,0.9007145732604129
N. brichardi ,ANKS4B,NKX6-2,-938,7.739152431488037,0.913686276143542
N. brichardi ,ANKS4B,NKX6-2,111,10.660646438598633,0.9940951533602076
N. brichardi ,ANKS4B,NKX6-2,-889,8.713181495666504,0.9404946773370292
N. brichardi ,ANKS4B,NKX6-2,-885,10.080172538757324,0.9781186514655548
N. brichardi ,ANKS4B,NKX6-2,123,7.309650897979736,0.9018650175723512
N. brichardi ,ANKS4B,NKX6-2,-788,8.068111419677733,0.9227402816716328
N. brichardi ,ANKS4B,PAX4,-889,9.353046417236328,0.9056049700101428
N. brichardi ,ANKS4B,PAX4,158,10.910527229309082,0.9488305906409599
N. brichardi ,ANKS4B,PAX4,-842,11.320836067199707,0.9602181172356076
N. brichardi ,ANKS4B,Phox2b,159,14.838272094726562,0.9590164397538834
N. brichardi ,ANKS4B,Phox2b,-841,14.856961250305176,0.959293368487804
N. brichardi ,ANKS4B,Pitx1,494,10.770469665527344,0.9629773482775597
N. brichardi ,ANKS4B,Prrx2,25,9.239432334899902,0.9548946950969206
N. brichardi ,ANKS4B,Prrx2,-975,9.017284393310547,0.947786790870422
N. brichardi ,ANKS4B,Prrx2,111,9.38673210144043,0.959607737341044
N. brichardi ,ANKS4B,Prrx2,-889,9.333378791809082,0.957900630751115
N. brichardi ,ANKS4B,Prrx2,123,7.756447792053223,0.9074447298867224
N. brichardi ,ANKS4B,Prrx2,-796,7.56153392791748,0.9012082143971728
N. brichardi ,ANKS4B,Prrx2,361,7.8776283264160165,0.9113220542778656
N. brichardi ,ANKS4B,TBX20,254,12.299481391906738,0.9020090577897788
N. brichardi ,ANKS4B,LBX2,24,8.693511009216309,0.9116687633463793
N. brichardi ,ANKS4B,LBX2,-976,8.482048988342285,0.9058575859855971
N. brichardi ,ANKS4B,LBX2,110,8.677606582641603,0.9112316945845036
N. brichardi ,ANKS4B,LBX2,-890,8.827736854553223,0.9153574171785416
N. brichardi ,ANKS4B,LHX2,24,9.89765739440918,0.929503003742107
N. brichardi ,ANKS4B,LHX2,-976,9.611833572387695,0.9246802076117684
N. brichardi ,ANKS4B,LHX2,110,9.304122924804688,0.9194881081221894
N. brichardi ,ANKS4B,LHX2,-890,8.939435958862305,0.9133346291165116
N. brichardi ,ANKS4B,LHX9,25,9.817395210266113,0.9700690054587392
N. brichardi ,ANKS4B,LHX9,-975,8.612594604492188,0.9371135358035384
N. brichardi ,ANKS4B,LHX9,111,9.89404582977295,0.972165665398238
N. brichardi ,ANKS4B,LHX9,-889,8.813089370727539,0.9425977621170296
N. brichardi ,ANKS4B,LHX9,-885,7.563369750976562,0.9084136018428434
N. brichardi ,ANKS4B,LHX9,123,7.492860794067383,0.9064849376483664
N. brichardi ,ANKS4B,LMX1A,25,10.671028137207033,0.9528862957781284
N. brichardi ,ANKS4B,LMX1A,-975,9.900495529174805,0.93188532925642
N. brichardi ,ANKS4B,LMX1A,111,11.256641387939453,0.9688472611481832
N. brichardi ,ANKS4B,LMX1A,-889,10.43295192718506,0.9463974976868248
N. brichardi ,ANKS4B,LMX1B,25,10.494455337524414,0.9831692172085188
N. brichardi ,ANKS4B,LMX1B,-975,9.08887767791748,0.941099977644156
N. brichardi ,ANKS4B,LMX1B,32,8.902636528015137,0.9355257402489948
N. brichardi ,ANKS4B,LMX1B,-938,9.080662727355957,0.9408541024192476
N. brichardi ,ANKS4B,LMX1B,111,10.67248249053955,0.9884976079224472
N. brichardi ,ANKS4B,LMX1B,-889,9.413869857788086,0.9508270630016056
N. brichardi ,ANKS4B,Lhx4,25,10.555192947387695,0.967121793067688
N. brichardi ,ANKS4B,Lhx4,-975,9.786016464233398,0.9494307594523662
N. brichardi ,ANKS4B,Lhx4,111,10.77835464477539,0.9722545047100772
N. brichardi ,ANKS4B,Lhx4,-889,10.46526336669922,0.9650534156929048
N. brichardi ,ANKS4B,Lhx4,-885,8.060480117797853,0.9097434806836948
N. brichardi ,ANKS4B,Lhx8,25,8.735102653503418,0.9422301479192308
N. brichardi ,ANKS4B,Lhx8,-975,8.256662368774414,0.9331927803243104
N. brichardi ,ANKS4B,Lhx8,111,9.677464485168457,0.9600306353614694
N. brichardi ,ANKS4B,Lhx8,-889,9.695837020874023,0.9603776783762858
N. brichardi ,ANKS4B,Lhx8,123,8.518259048461914,0.9381341396358192
N. brichardi ,ANKS4B,Lhx8,-877,7.595375537872314,0.920701582640304
N. brichardi ,ANKS4B,Lhx8,163,7.644149303436278,0.9216228814156352
N. brichardi ,ANKS4B,Lhx8,-837,8.469485282897951,0.9372128408604878
N. brichardi ,ANKS4B,Lhx8,560,7.8431806564331055,0.9253824300100132
N. brichardi ,ANKS4B,Lhx8,-440,8.158690452575684,0.93134216646731
N. brichardi ,ANKS4B,MEOX2,24,9.671323776245117,0.9330905543122804
N. brichardi ,ANKS4B,MEOX2,-976,8.936820983886719,0.9147267658279478
N. brichardi ,ANKS4B,MEOX2,110,11.215030670166016,0.971685787954274
N. brichardi ,ANKS4B,MEOX2,-886,10.204347610473633,0.9464170345526768
N. brichardi ,ANKS4B,MNX1,24,10.964299201965332,0.9604208109282945
N. brichardi ,ANKS4B,MNX1,-976,9.623382568359377,0.9296904180709924
N. brichardi ,ANKS4B,MNX1,28,8.704778671264647,0.90863835716691
N. brichardi ,ANKS4B,MNX1,31,10.045695304870604,0.939368750024212
N. brichardi ,ANKS4B,MNX1,-939,10.194677352905273,0.9427830389889772
N. brichardi ,ANKS4B,MNX1,110,11.11328125,0.9638350998930594
N. brichardi ,ANKS4B,MNX1,-890,9.668521881103516,0.9307248961132296
N. brichardi ,ANKS4B,MNX1,-886,9.261839866638184,0.9214047804853768
N. brichardi ,ANKS4B,MNX1,211,8.711338996887207,0.9087887031157936
N. brichardi ,ANKS4B,MSX2,25,9.272282600402832,0.9230261253162376
N. brichardi ,ANKS4B,MSX2,111,9.948515892028807,0.9385903569087464
N. brichardi ,ANKS4B,MSX2,123,8.401092529296875,0.9029747551815548
N. brichardi ,ANKS4B,Msx3,25,9.708721160888672,0.9467935131446156
N. brichardi ,ANKS4B,Msx3,-975,8.602751731872559,0.9220643183463432
N. brichardi ,ANKS4B,Msx3,111,10.551944732666016,0.965647777483122
N. brichardi ,ANKS4B,Msx3,-889,8.950484275817871,0.9298395294790526
N. brichardi ,ANKS4B,NOTO,24,7.790421962738037,0.9054951909040201
N. brichardi ,ANKS4B,NOTO,-976,9.68747329711914,0.9390425949591787
N. brichardi ,ANKS4B,NOTO,-890,10.1116304397583,0.9465433783007322
N. brichardi ,ANKS4B,NOTO,-797,9.011186599731444,0.9270831594482808
N. brichardi ,ANKS4B,NOTO,360,9.435343742370604,0.934583942789834
N. brichardi ,ANKS4B,OTX1,-837,8.029938697814941,0.9158806844534648
N. brichardi ,ANKS4B,OTX1,494,9.461991310119627,0.9437988132788204
N. brichardi ,ANKS4B,OTX2,494,9.595720291137695,0.9437244184098096
N. brichardi ,ANKS4B,PDX1,25,10.663479804992676,0.9778127452016404
N. brichardi ,ANKS4B,PDX1,-975,8.768802642822267,0.9399116503354246
N. brichardi ,ANKS4B,PDX1,111,11.374423027038574,0.9920344432519764
N. brichardi ,ANKS4B,PDX1,-889,9.271488189697266,0.9499673648288424
N. brichardi ,ANKS4B,PDX1,-885,10.302680015563963,0.970595311371814
N. brichardi ,ANKS4B,PHOX2A,159,14.207509994506836,0.94785553527356
N. brichardi ,ANKS4B,PHOX2A,-841,14.109554290771484,0.9462353053276784
N. brichardi ,ANKS4B,PITX3,493,10.361372947692873,0.9432073236430044
N. brichardi ,ANKS4B,PROP1,-841,16.201499938964847,0.9592232374232499
N. brichardi ,ANKS4B,PRRX1,25,10.371451377868652,0.9705233091784004
N. brichardi ,ANKS4B,PRRX1,-975,9.663907051086426,0.9519942088888752
N. brichardi ,ANKS4B,PRRX1,111,10.441312789916992,0.9723528328721291
N. brichardi ,ANKS4B,PRRX1,-889,9.843358993530273,0.9566936784667236
N. brichardi ,ANKS4B,PRRX1,123,7.944426536560059,0.9069646246019964
N. brichardi ,ANKS4B,PRRX1,-796,7.7623844146728525,0.9021973236631192
N. brichardi ,ANKS4B,PRRX1,361,7.941836357116699,0.9068967932409676
N. brichardi ,ANKS4B,RAX2,25,9.34488010406494,0.9537056070920152
N. brichardi ,ANKS4B,RAX2,-975,9.085719108581543,0.9461604755211472
N. brichardi ,ANKS4B,RAX2,111,9.743685722351074,0.9653163082145264
N. brichardi ,ANKS4B,RAX2,-889,9.501072883605957,0.9582529544652508
N. brichardi ,ANKS4B,RAX2,123,7.751833915710449,0.9073261622716842
N. brichardi ,ANKS4B,RAX2,361,7.650563240051269,0.9043777997270274
N. brichardi ,ANKS4B,RAX,24,10.75743579864502,0.9503825347118204
N. brichardi ,ANKS4B,RAX,-976,10.306001663208008,0.9404226946593246
N. brichardi ,ANKS4B,RAX,110,9.921966552734377,0.9319498567088732
N. brichardi ,ANKS4B,RAX,-890,9.65091037750244,0.9259696351468998
N. brichardi ,ANKS4B,RHOXF1,142,5.231729984283447,0.9051248341506944
N. brichardi ,ANKS4B,RHOXF1,-858,5.231729984283447,0.9051248341506944
N. brichardi ,ANKS4B,RHOXF1,-828,8.043190002441406,0.9593148927114928
N. brichardi ,ANKS4B,RHOXF1,-605,5.36432695388794,0.9076806014393788
N. brichardi ,ANKS4B,RHOXF1,-540,5.207930088043213,0.90466609820472
N. brichardi ,ANKS4B,RHOXF1,494,9.771860122680664,0.992634496918222
N. brichardi ,ANKS4B,RHOXF1,-380,8.22014045715332,0.9627255602796844
N. brichardi ,ANKS4B,RHOXF1,-349,5.319610118865967,0.906818697697962
N. brichardi ,ANKS4B,RHOXF1,768,6.215071201324463,0.9240784446564604
N. brichardi ,ANKS4B,RHOXF1,-205,8.12149715423584,0.9608242398528579
N. brichardi ,ANKS4B,RHOXF1,-22,6.108181953430176,0.9220181860842234
N. brichardi ,ANKS4B,Shox2,25,10.083138465881348,0.9624759295453942
N. brichardi ,ANKS4B,Shox2,-975,9.571541786193848,0.9509992363733218
N. brichardi ,ANKS4B,Shox2,111,10.539464950561523,0.9727127415867932
N. brichardi ,ANKS4B,Shox2,-889,9.973505973815918,0.9600165342383464
N. brichardi ,ANKS4B,Shox2,361,7.469682693481445,0.9038480470561332
N. brichardi ,ANKS4B,UNCX,25,9.527183532714844,0.9583593217497984
N. brichardi ,ANKS4B,UNCX,-975,9.376282691955566,0.953918134945237
N. brichardi ,ANKS4B,UNCX,111,9.72291374206543,0.964119888878835
N. brichardi ,ANKS4B,UNCX,-889,10.072509765625,0.9744089054207424
N. brichardi ,ANKS4B,UNCX,361,7.801084041595459,0.9075582112672622
N. brichardi ,ANKS4B,VAX1,-975,10.697148323059082,0.9837687027096712
N. brichardi ,ANKS4B,VAX1,111,7.758644104003906,0.9003536010015437
N. brichardi ,ANKS4B,VAX1,-889,11.107442855834961,0.9954157032345822
N. brichardi ,ANKS4B,VAX1,115,9.68778133392334,0.955115876719632
N. brichardi ,ANKS4B,VAX1,-796,7.943514823913574,0.9056015124403364
N. brichardi ,ANKS4B,VAX1,361,8.353809356689451,0.9172485129652472
N. brichardi ,ANKS4B,VAX2,-975,10.430795669555664,0.9698185242367429
N. brichardi ,ANKS4B,VAX2,111,8.05294132232666,0.9069582420996752
N. brichardi ,ANKS4B,VAX2,-889,11.303744316101074,0.9928955467116318
N. brichardi ,ANKS4B,VAX2,115,9.975255966186523,0.9577760060262436
N. brichardi ,ANKS4B,VAX2,361,8.260581970214844,0.912447371290698
N. brichardi ,ANKS4B,VENTX,24,9.20415210723877,0.9189580074902414
N. brichardi ,ANKS4B,VENTX,162,10.620834350585938,0.942486046854054
N. brichardi ,ANKS4B,VSX1,-975,11.058234214782717,0.9797630988772212
N. brichardi ,ANKS4B,VSX1,-889,10.988733291625977,0.9778100090514228
N. brichardi ,ANKS4B,VSX1,-796,8.91347885131836,0.919491958740537
N. brichardi ,ANKS4B,VSX1,361,8.843977928161621,0.9175388689147386
N. brichardi ,ANKS4B,VSX2,-975,11.08387279510498,0.9620264463120868
N. brichardi ,ANKS4B,VSX2,-889,11.021773338317873,0.96045300315843
N. brichardi ,ANKS4B,HIC2,-77,8.384986877441406,0.915299539593614
N. brichardi ,ANKS4B,Hic1,-77,10.520658493041992,0.9323546300234544
N. brichardi ,ANKS4B,SNAI2,-561,7.759244441986084,0.9012889014353364
N. brichardi ,ANKS4B,SNAI2,-457,9.070937156677246,0.927453777784408
N. brichardi ,ANKS4B,SNAI2,772,8.460397720336914,0.915275095476305
N. brichardi ,ANKS4B,ETV5,914,9.310415267944336,0.9056412875173171
N. brichardi ,ANKS4B,GATA5,164,7.982506275177003,0.9157875746632445
N. brichardi ,ANKS4B,GATA5,461,9.062359809875488,0.94324776331743
N. brichardi ,ANKS4B,GATA5,561,8.273139953613281,0.9231782581056508
N. brichardi ,ANKS4B,MEF2A,184,15.538839340209961,0.9421377219532208
N. brichardi ,ANKS4B,MEF2D,184,12.766823768615724,0.918886234579685
N. brichardi ,ANKS4B,MEIS1,-867,5.823238849639893,0.9040642625959286
N. brichardi ,ANKS4B,MEIS1,243,7.1428961753845215,0.9320107729571872
N. brichardi ,ANKS4B,MEIS1,710,6.296953201293945,0.9140961570722518
N. brichardi ,ANKS4B,MEIS1,-282,5.987216472625732,0.907536832520248
N. brichardi ,ANKS4B,MEIS1,763,5.914630889892577,0.9059996806397128
N. brichardi ,ANKS4B,MEIS1,-163,6.22874927520752,0.91265179595678
N. brichardi ,ANKS4B,MGA,255,8.79987621307373,0.9022433518659644
N. brichardi ,ANKS4B,TBX4,255,9.907219886779783,0.924479086063183
N. brichardi ,ANKS4B,TBX5,255,9.138921737670898,0.9039721173171767
N. brichardi ,ANKS4B,TEAD4,-587,9.211414337158203,0.9168219829090662
N. brichardi ,ANKS4B,CLOCK,591,10.761880874633787,0.9054367900742584
N. brichardi ,ANKS4B,CLOCK,-409,10.947986602783203,0.909026335964709
N. brichardi ,ANKS4B,FIGLA,-228,10.657386779785156,0.9284468419350516
N. brichardi ,ANKS4B,ID4,-228,9.502331733703613,0.9073005155769768
N. brichardi ,ANKS4B,TCF3,-228,10.661850929260254,0.9487339489105129
N. brichardi ,ANKS4B,TCF4,-228,11.574339866638185,0.9644455945054834
N. brichardi ,ANKS4B,FOXB1,184,12.176224708557127,0.9158950192278064
N. brichardi ,ANKS4B,FOXC1,184,11.568703651428224,0.9271491231100156
N. brichardi ,ANKS4B,FOXC2,184,11.455870628356935,0.9122023536179112
N. brichardi ,ANKS4B,FOXC2,-272,11.510669708251953,0.9130593530237004
N. brichardi ,ANKS4B,FOXD2,-983,9.398730278015137,0.9523431092614724
N. brichardi ,ANKS4B,FOXD2,-943,7.815762996673584,0.918771522449423
N. brichardi ,ANKS4B,FOXD2,175,9.19033432006836,0.947923445585568
N. brichardi ,ANKS4B,FOXD2,187,9.19033432006836,0.947923445585568
N. brichardi ,ANKS4B,FOXD2,259,8.644594192504883,0.9363493831995224
N. brichardi ,ANKS4B,FOXD2,387,7.815762996673584,0.918771522449423
N. brichardi ,ANKS4B,FOXD2,-594,7.91795015335083,0.9209387087468928
N. brichardi ,ANKS4B,FOXD2,-270,9.398730278015137,0.9523431092614724
N. brichardi ,ANKS4B,FOXO4,175,8.571895599365233,0.9181194200075132
N. brichardi ,ANKS4B,FOXO4,187,8.571895599365233,0.9181194200075132
N. brichardi ,ANKS4B,FOXO4,-594,8.95918083190918,0.9257760092055696
N. brichardi ,ANKS4B,FOXO6,-594,8.40092945098877,0.9168615017670216
N. brichardi ,ANKS4B,FOXP3,-983,9.358633995056152,0.9511464591360679
N. brichardi ,ANKS4B,FOXP3,175,8.122637748718263,0.9200491490143532
N. brichardi ,ANKS4B,FOXP3,187,8.122637748718263,0.9200491490143532
N. brichardi ,ANKS4B,FOXP3,-790,7.82529354095459,0.9125680542544627
N. brichardi ,ANKS4B,FOXP3,259,8.008831024169924,0.9171858045521816
N. brichardi ,ANKS4B,FOXP3,522,7.865989685058594,0.913591957537106
N. brichardi ,ANKS4B,FOXP3,-270,9.358633995056152,0.9511464591360679
N. brichardi ,ANKS4B,BARX1,25,8.942777633666992,0.9512890232305188
N. brichardi ,ANKS4B,BARX1,-975,7.046996593475343,0.9092859060007636
N. brichardi ,ANKS4B,BARX1,111,9.196527481079102,0.9569111306162988
N. brichardi ,ANKS4B,BARX1,-889,7.409900665283202,0.917326445466102
N. brichardi ,ANKS4B,BARX1,-885,8.457372665405272,0.940534341464242
N. brichardi ,ANKS4B,BARX1,163,8.555629730224611,0.942711334969695
N. brichardi ,ANKS4B,BARX1,361,6.980216979980469,0.9078063301031698
N. brichardi ,ANKS4B,BARX1,-598,7.070260524749756,0.9098013440243686
N. brichardi ,ANKS4B,BARX1,560,7.483734607696532,0.9189623177915308
N. brichardi ,ANKS4B,BSX,25,8.753147125244139,0.9514848296909793
N. brichardi ,ANKS4B,BSX,-975,7.338990211486816,0.920332101079351
N. brichardi ,ANKS4B,BSX,111,9.404828071594238,0.9658408318188288
N. brichardi ,ANKS4B,BSX,-889,8.219368934631348,0.9397261295430692
N. brichardi ,ANKS4B,BSX,-885,8.709280014038086,0.950518472848196
N. brichardi ,ANKS4B,BSX,163,8.15574836730957,0.9383246201005084
N. brichardi ,ANKS4B,BSX,-796,6.873518943786621,0.910078146982668
N. brichardi ,ANKS4B,BSX,361,7.753897666931152,0.929472175446386
N. brichardi ,ANKS4B,BSX,560,8.310993194580076,0.9417445375971232
N. brichardi ,ANKS4B,Barhl1,-976,7.627731800079347,0.9065043281820788
N. brichardi ,ANKS4B,Barhl1,214,7.731708526611327,0.9092443599561928
N. brichardi ,ANKS4B,Barhl1,345,7.50492525100708,0.9032680862099508
N. brichardi ,ANKS4B,CDX1,32,11.9367036819458,0.9706776277376452
N. brichardi ,ANKS4B,CDX1,-939,13.063081741333008,0.9936012447949959
N. brichardi ,ANKS4B,CDX1,111,8.902787208557129,0.908932515747638
N. brichardi ,ANKS4B,CDX1,-886,8.507948875427246,0.9008969164452544
N. brichardi ,ANKS4B,CDX1,382,11.541865348815918,0.9626420284352616
N. brichardi ,ANKS4B,CDX1,-373,9.636996269226074,0.9238748587793983
N. brichardi ,ANKS4B,CDX1,-316,12.982653617858887,0.991964402273254
N. brichardi ,ANKS4B,Dlx1,24,9.754748344421387,0.9508064391054718
N. brichardi ,ANKS4B,Dlx1,-976,9.298378944396973,0.9392575567704472
N. brichardi ,ANKS4B,Dlx1,110,8.587614059448242,0.9212709432426758
N. brichardi ,ANKS4B,Dlx1,-890,8.851305961608887,0.9279439295353352
N. brichardi ,ANKS4B,Dlx1,203,7.877013683319093,0.9032884927744792
N. brichardi ,ANKS4B,Dlx1,-797,9.117229461669922,0.9346733886361392
N. brichardi ,ANKS4B,Dlx1,360,8.670156478881836,0.9233597614010268
N. brichardi ,ANKS4B,Dlx3,25,9.59895133972168,0.9723851962069808
N. brichardi ,ANKS4B,Dlx3,-975,8.953983306884766,0.9525916095488334
N. brichardi ,ANKS4B,Dlx3,111,9.888373374938963,0.9812673420548188
N. brichardi ,ANKS4B,Dlx3,-889,9.187634468078613,0.9597621889751112
N. brichardi ,ANKS4B,Dlx3,-796,7.459962368011475,0.9067412240768564
N. brichardi ,ANKS4B,Dlx3,361,7.693613529205322,0.9139118035031342
N. brichardi ,ANKS4B,Dlx4,25,9.58734130859375,0.966428915119147
N. brichardi ,ANKS4B,Dlx4,-975,9.021183967590332,0.9509827285884694
N. brichardi ,ANKS4B,Dlx4,111,10.063353538513184,0.9794157178358408
N. brichardi ,ANKS4B,Dlx4,-889,9.322795867919922,0.9592114546597522
N. brichardi ,ANKS4B,Dlx4,-796,7.326111316680907,0.9047369123590216
N. brichardi ,ANKS4B,Dlx4,361,7.627723217010497,0.9129656384303044
N. brichardi ,ANKS4B,DLX6,25,10.013604164123537,0.9728154381898716
N. brichardi ,ANKS4B,DLX6,-975,9.322264671325684,0.9548893127521382
N. brichardi ,ANKS4B,DLX6,111,10.185811042785645,0.9772806859303768
N. brichardi ,ANKS4B,DLX6,-889,9.714345932006836,0.9650558053856064
N. brichardi ,ANKS4B,DLX6,-796,7.426056385040282,0.9057214756039126
N. brichardi ,ANKS4B,DLX6,361,7.818138599395753,0.9158879929657314
N. brichardi ,ANKS4B,DUXA,118,14.059264183044435,0.9381116968774482
N. brichardi ,ANKS4B,Dlx2,25,10.348974227905273,0.9808429716921352
N. brichardi ,ANKS4B,Dlx2,-975,9.870635032653807,0.9693805104637826
N. brichardi ,ANKS4B,Dlx2,111,10.92459774017334,0.9946366608921856
N. brichardi ,ANKS4B,Dlx2,-889,9.698140144348145,0.9652470085703128
